编号,表面位移_mm,原始速度_mm_h,Hampel瞬时跳变标记,清洗后速度_mm_h,6h平滑速度_mm_h
1780,21.125,0.7319999999999993,False,0.7319999999999993,0.19500000000000384
1781,17.795,-19.97999999999999,True,0.1980000000000075,0.19500000000000384
1782,20.935,18.839999999999982,True,0.1980000000000075,0.1980000000000075
1783,21.158,1.3380000000000152,False,1.3380000000000152,0.1980000000000075
1784,21.008,-0.9000000000000128,False,-0.9000000000000128,0.19500000000000384
1785,21.335,1.9620000000000104,False,1.9620000000000104,0.1980000000000075
1786,21.029,-1.8360000000000056,False,-1.8360000000000056,0.1980000000000075
1787,21.221,1.152000000000001,False,1.152000000000001,0.1980000000000075
1788,21.017,-1.2240000000000038,False,-1.2240000000000038,0.1980000000000075
1789,21.086,0.4139999999999944,False,0.4139999999999944,0.1980000000000075
1790,21.116,0.18000000000000682,False,0.18000000000000682,0.1980000000000075
1791,21.165,0.29399999999999693,False,0.29399999999999693,0.1980000000000075
1792,21.33,0.9899999999999949,False,0.9899999999999949,0.24600000000000222
1793,21.267,-0.377999999999993,False,-0.377999999999993,0.1980000000000075
1794,21.414,0.8820000000000121,False,0.8820000000000121,0.1980000000000075
1795,21.398,-0.09600000000001074,False,-0.09600000000001074,0.1980000000000075
1796,21.257,-0.8459999999999894,False,-0.8459999999999894,0.1980000000000075
1797,21.362,0.6299999999999812,False,0.6299999999999812,0.1980000000000075
1798,21.509,0.8820000000000121,False,0.8820000000000121,0.1980000000000075
1799,21.326,-1.097999999999999,False,-1.097999999999999,0.1980000000000075
1800,21.489,0.9780000000000015,False,0.9780000000000015,0.1980000000000075
1801,21.391,-0.5880000000000152,False,-0.5880000000000152,0.1980000000000075
1802,21.379,-0.07199999999998141,False,-0.07199999999998141,0.19500000000000384
1803,21.466,0.5219999999999985,False,0.5219999999999985,0.1980000000000075
1804,21.411,-0.3299999999999983,False,-0.3299999999999983,0.1980000000000075
1805,21.663,1.5119999999999933,False,1.5119999999999933,0.1980000000000075
1806,21.268,-2.3699999999999974,False,-2.3699999999999974,0.1980000000000075
1807,21.633,2.1899999999999906,False,2.1899999999999906,0.1980000000000075
1808,21.648,0.09000000000000341,False,0.09000000000000341,0.1980000000000075
1809,21.578,-0.4200000000000017,False,-0.4200000000000017,0.19500000000000384
1810,21.439,-0.8339999999999961,False,-0.8339999999999961,0.19500000000000384
1811,21.704,1.5900000000000034,False,1.5900000000000034,0.1980000000000075
1812,21.639,-0.3900000000000077,False,-0.3900000000000077,0.1980000000000075
1813,21.645,0.036000000000001364,False,0.036000000000001364,0.18900000000000716
1814,21.841,1.176000000000009,False,1.176000000000009,0.1980000000000075
1815,21.893,0.3119999999999976,False,0.3119999999999976,0.1980000000000075
1816,21.703,-1.1400000000000077,False,-1.1400000000000077,0.18900000000000716
1817,21.69,-0.07799999999998875,False,-0.07799999999998875,0.13500000000000512
1818,21.524,-0.9960000000000022,False,-0.9960000000000022,0.06300000000000239
1819,21.659,0.8099999999999881,False,0.8099999999999881,0.06300000000000239
1820,21.766,0.6419999999999959,False,0.6419999999999959,0.13500000000000512
1821,21.978,1.2720000000000198,False,1.2720000000000198,0.13500000000000512
1822,21.934,-0.2640000000000029,False,-0.2640000000000029,0.13500000000000512
1823,22.017,0.49799999999999045,False,0.49799999999999045,0.13500000000000512
1824,21.994,-0.13799999999999812,False,-0.13799999999999812,0.13500000000000512
1825,21.947,-0.2820000000000036,False,-0.2820000000000036,0.06300000000000239
1826,21.974,0.16200000000000614,False,0.16200000000000614,0.06300000000000239
1827,22.053,0.47400000000000375,False,0.47400000000000375,0.06300000000000239
1828,21.993,-0.36000000000001364,False,-0.36000000000001364,-0.017999999999990024
1829,22.072,0.47400000000000375,False,0.47400000000000375,0.06300000000000239
1830,22.096,0.14400000000000546,False,0.14400000000000546,0.06300000000000239
1831,22.11,0.08399999999999608,False,0.08399999999999608,0.08699999999999974
1832,22.042,-0.40799999999998704,False,-0.40799999999998704,0.08699999999999974
1833,22.253,1.2659999999999911,False,1.2659999999999911,0.08699999999999974
1834,22.276,0.13799999999999812,False,0.13799999999999812,0.08699999999999974
1835,22.04,-1.416000000000004,False,-1.416000000000004,0.08699999999999974
1836,21.989,-0.3059999999999903,False,-0.3059999999999903,0.05999999999999872
1837,22.163,1.043999999999997,False,1.043999999999997,0.08699999999999974
1838,22.146,-0.10199999999999676,False,-0.10199999999999676,0.08699999999999974
1839,22.082,-0.38400000000000034,False,-0.38400000000000034,0.05999999999999872
1840,23.429,8.081999999999987,True,0.08399999999999608,0.08399999999999608
1841,22.446,-5.897999999999982,True,0.13799999999999812,0.08399999999999608
1842,22.358,-0.5280000000000058,False,-0.5280000000000058,0.08399999999999608
1843,22.414,0.3360000000000056,False,0.3360000000000056,0.08399999999999608
1844,22.481,0.402000000000001,False,0.402000000000001,0.08399999999999608
1845,26.441,23.759999999999984,True,0.08399999999999608,0.08399999999999608
1846,22.372,-24.413999999999994,True,0.08399999999999608,0.08399999999999608
1847,22.527,0.9300000000000068,False,0.9300000000000068,0.08399999999999608
1848,22.344,-1.097999999999999,False,-1.097999999999999,0.08399999999999608
1849,22.286,-0.347999999999999,False,-0.347999999999999,0.08399999999999608
1850,22.602,1.8959999999999937,False,1.8959999999999937,0.08399999999999608
1851,22.63,0.16799999999999216,False,0.16799999999999216,0.08399999999999608
1852,22.453,-1.0619999999999976,False,-1.0619999999999976,0.08399999999999608
1853,22.467,0.08399999999999608,False,0.08399999999999608,0.08399999999999608
1854,22.599,0.7920000000000087,False,0.7920000000000087,0.1109999999999971
1855,22.465,-0.804000000000002,False,-0.804000000000002,0.08399999999999608
1856,22.571,0.6360000000000099,False,0.6360000000000099,0.08399999999999608
1857,22.655,0.5039999999999978,False,0.5039999999999978,0.08399999999999608
1858,22.582,-0.4380000000000024,False,-0.4380000000000024,0.08399999999999608
1859,22.791,1.2539999999999978,False,1.2539999999999978,0.08399999999999608
1860,22.722,-0.4139999999999944,False,-0.4139999999999944,0.08399999999999608
1861,22.7,-0.1320000000000121,False,-0.1320000000000121,0.08399999999999608
1862,22.845,0.8699999999999974,False,0.8699999999999974,0.08399999999999608
1863,22.779,-0.3959999999999937,False,-0.3959999999999937,0.08399999999999608
1864,22.712,-0.402000000000001,False,-0.402000000000001,0.08399999999999608
1865,22.927,1.2899999999999991,False,1.2899999999999991,0.08399999999999608
1866,22.827,-0.5999999999999872,False,-0.5999999999999872,0.08399999999999608
1867,22.511,-1.896000000000015,False,-1.896000000000015,0.08399999999999608
1868,22.901,2.3400000000000034,False,2.3400000000000034,0.08399999999999608
1869,22.704,-1.181999999999995,False,-1.181999999999995,0.08399999999999608
1870,23.128,2.543999999999997,False,2.543999999999997,0.08399999999999608
1871,22.977,-0.9059999999999988,False,-0.9059999999999988,0.08399999999999608
1872,19.382,-21.569999999999993,True,0.02999999999999403,0.08399999999999608
1873,23.065,22.098,True,-0.1320000000000121,0.056999999999995055
1874,22.829,-1.416000000000004,False,-1.416000000000004,0.056999999999995055
1875,21.583,-7.476000000000013,True,-0.2640000000000029,0.056999999999995055
1876,22.952,8.21400000000002,True,-0.2640000000000029,-0.05100000000000904
1877,23.047,0.5699999999999932,False,0.5699999999999932,-0.05100000000000904
1878,23.159,0.6719999999999899,False,0.6719999999999899,0.056999999999995055
1879,23.084,-0.44999999999999574,False,-0.44999999999999574,-0.05100000000000904
1880,22.978,-0.6359999999999886,False,-0.6359999999999886,-0.1320000000000121
1881,23.23,1.5119999999999933,False,1.5119999999999933,-0.1320000000000121
1882,23.279,0.29399999999999693,False,0.29399999999999693,-0.1320000000000121
1883,23.119,-0.9600000000000009,False,-0.9600000000000009,-0.1980000000000075
1884,23.172,0.31800000000000495,False,0.31800000000000495,-0.1320000000000121
1885,23.25,0.4679999999999964,False,0.4679999999999964,-0.05100000000000904
1886,23.491,1.445999999999998,False,1.445999999999998,-0.05100000000000904
1887,23.437,-0.32399999999999096,False,-0.32399999999999096,-0.1320000000000121
1888,23.442,0.02999999999999403,False,0.02999999999999403,-0.05100000000000904
1889,23.554,0.6719999999999899,False,0.6719999999999899,-0.05100000000000904
1890,23.474,-0.47999999999998977,False,-0.47999999999998977,-0.1320000000000121
1891,23.415,-0.3540000000000063,False,-0.3540000000000063,-0.1320000000000121
1892,23.309,-0.6359999999999886,False,-0.6359999999999886,-0.1980000000000075
1893,23.265,-0.2640000000000029,False,-0.2640000000000029,-0.2640000000000029
1894,23.411,0.8760000000000048,False,0.8760000000000048,-0.1980000000000075
1895,23.493,0.4919999999999831,False,0.4919999999999831,-0.1980000000000075
1896,23.73,1.4220000000000113,False,1.4220000000000113,-0.1320000000000121
1897,23.49,-1.440000000000012,False,-1.440000000000012,-0.1980000000000075
1898,23.538,0.2880000000000109,False,0.2880000000000109,-0.1980000000000075
1899,23.569,0.18599999999999284,False,0.18599999999999284,-0.05100000000000904
1900,23.575,0.036000000000001364,False,0.036000000000001364,0.02999999999999403
1901,23.753,1.068000000000005,False,1.068000000000005,0.02999999999999403
1902,23.737,-0.09600000000001074,False,-0.09600000000001074,0.02999999999999403
1903,23.637,-0.5999999999999872,False,-0.5999999999999872,0.02999999999999403
1904,23.605,-0.19200000000000017,False,-0.19200000000000017,-0.033000000000008356
1905,23.641,0.21599999999998687,False,0.21599999999998687,0.02999999999999403
1906,23.736,0.5700000000000145,False,0.5700000000000145,0.02999999999999403
1907,23.687,-0.29399999999999693,False,-0.29399999999999693,0.02999999999999403
1908,23.873,1.1159999999999997,False,1.1159999999999997,0.0329999999999977
1909,23.749,-0.744000000000014,False,-0.744000000000014,0.0329999999999977
1910,23.987,1.4279999999999973,False,1.4279999999999973,0.1109999999999971
1911,23.929,-0.347999999999999,False,-0.347999999999999,0.1109999999999971
1912,23.751,-1.0679999999999836,False,-1.0679999999999836,0.1109999999999971
1913,24.059,1.847999999999999,False,1.847999999999999,0.1109999999999971
1914,23.81,-1.494000000000014,False,-1.494000000000014,0.0329999999999977
1915,24.123,1.8780000000000143,False,1.8780000000000143,0.1109999999999971
1916,24.051,-0.43200000000001637,False,-0.43200000000001637,0.1109999999999971
1917,24.232,1.0860000000000056,False,1.0860000000000056,0.1109999999999971
1918,23.773,-2.753999999999998,False,-2.753999999999998,0.0329999999999977
1919,24.064,1.7460000000000022,False,1.7460000000000022,0.1109999999999971
1920,24.062,-0.01199999999999335,False,-0.01199999999999335,0.0329999999999977
1921,24.022,-0.2400000000000162,False,-0.2400000000000162,0.009000000000000341
1922,24.212,1.1400000000000077,False,1.1400000000000077,0.009000000000000341
1923,24.105,-0.6419999999999959,False,-0.6419999999999959,0.009000000000000341
1924,24.299,1.1639999999999944,False,1.1639999999999944,0.012000000000004007
1925,24.071,-1.367999999999988,False,-1.367999999999988,-0.054000000000002046
1926,23.999,-0.43200000000001637,False,-0.43200000000001637,-0.054000000000002046
1927,24.136,0.8220000000000027,False,0.8220000000000027,0.012000000000004007
1928,24.291,0.9300000000000068,False,0.9300000000000068,0.1109999999999971
1929,24.355,0.38400000000000034,False,0.38400000000000034,0.20099999999998985
1930,20.926,-20.574000000000012,True,-0.006000000000007333,0.1109999999999971
1931,24.353,20.56200000000002,True,0.054000000000002046,0.045000000000001705
1932,24.352,-0.006000000000007333,False,-0.006000000000007333,0.014999999999997016
1933,24.361,0.054000000000002046,False,0.054000000000002046,0.045000000000001705
1934,24.54,1.073999999999991,False,1.073999999999991,0.045000000000001705
1935,24.368,-1.0320000000000036,False,-1.0320000000000036,0.014999999999997016
1936,24.325,-0.25799999999999557,False,-0.25799999999999557,-0.006000000000007333
1937,24.441,0.695999999999998,False,0.695999999999998,-0.006000000000007333
1938,26.518,12.46200000000001,True,0.09599999999998943,0.023999999999997357
1939,24.567,-11.706000000000003,True,0.09599999999998943,0.054000000000002046
1940,24.495,-0.43199999999999505,False,-0.43199999999999505,0.054000000000002046
1941,24.538,0.25799999999999557,False,0.25799999999999557,0.054000000000002046
1942,24.505,-0.1980000000000075,False,-0.1980000000000075,0.023999999999997357
1943,24.336,-1.014000000000003,False,-1.014000000000003,0.023999999999997357
1944,24.61,1.6440000000000055,False,1.6440000000000055,0.023999999999997357
1945,24.725,0.6900000000000119,False,0.6900000000000119,0.054000000000002046
1946,24.697,-0.16800000000001347,False,-0.16800000000001347,0.023999999999997357
1947,24.517,-1.0799999999999983,False,-1.0799999999999983,0.023999999999997357
1948,24.66,0.8580000000000041,False,0.8580000000000041,0.054000000000002046
1949,24.676,0.09599999999998943,False,0.09599999999998943,0.054000000000002046
1950,24.773,0.5820000000000078,False,0.5820000000000078,0.07499999999999574
1951,26.393,9.720000000000006,True,0.14999999999999147,0.07499999999999574
1952,24.472,-11.525999999999996,True,0.14999999999999147,0.09599999999998943
1953,24.702,1.3800000000000026,False,1.3800000000000026,0.09599999999998943
1954,24.784,0.4919999999999831,False,0.4919999999999831,0.09599999999998943
1955,24.766,-0.10800000000000409,False,-0.10800000000000409,0.09599999999998943
1956,24.832,0.396000000000015,False,0.396000000000015,0.09599999999998943
1957,24.829,-0.018000000000000682,False,-0.018000000000000682,0.09599999999998943
1958,24.866,0.2219999999999942,False,0.2219999999999942,0.09599999999998943
1959,25.21,2.064000000000007,False,2.064000000000007,0.12299999999999045
1960,25.06,-0.9000000000000128,False,-0.9000000000000128,0.09599999999998943
1961,24.947,-0.6779999999999973,False,-0.6779999999999973,0.09599999999998943
1962,25.042,0.5700000000000145,False,0.5700000000000145,0.12299999999999045
1963,25.067,0.14999999999999147,False,0.14999999999999147,0.12299999999999045
1964,25.183,0.695999999999998,False,0.695999999999998,0.12299999999999045
1965,25.128,-0.3299999999999983,False,-0.3299999999999983,0.09599999999998943
1966,25.286,0.9480000000000075,False,0.9480000000000075,0.12299999999999045
1967,25.173,-0.6780000000000186,False,-0.6780000000000186,0.12299999999999045
1968,24.961,-1.2719999999999985,False,-1.2719999999999985,0.12299999999999045
1969,25.279,1.9080000000000084,False,1.9080000000000084,0.14999999999999147
1970,25.259,-0.11999999999999744,False,-0.11999999999999744,0.12299999999999045
1971,25.301,0.25199999999998823,False,0.25199999999998823,0.14999999999999147
1972,25.107,-1.1639999999999944,False,-1.1639999999999944,0.14999999999999147
1973,25.364,1.5420000000000087,False,1.5420000000000087,0.14999999999999147
1974,25.375,0.0659999999999954,False,0.0659999999999954,0.14999999999999147
1975,25.164,-1.2659999999999911,False,-1.2659999999999911,0.14999999999999147
1976,25.405,1.445999999999998,False,1.445999999999998,0.14999999999999147
1977,25.375,-0.18000000000000682,False,-0.18000000000000682,0.14999999999999147
1978,25.36,-0.09000000000000341,False,-0.09000000000000341,0.14999999999999147
1979,25.376,0.09600000000001074,False,0.09600000000001074,0.14999999999999147
1980,25.212,-0.9840000000000089,False,-0.9840000000000089,0.12300000000000111
1981,25.413,1.206000000000003,False,1.206000000000003,0.12300000000000111
1982,25.522,0.6539999999999893,False,0.6539999999999893,0.14999999999999147
1983,25.39,-0.7919999999999874,False,-0.7919999999999874,0.14999999999999147
1984,25.488,0.5879999999999939,False,0.5879999999999939,0.14999999999999147
1985,25.452,-0.21599999999998687,False,-0.21599999999998687,0.14999999999999147
1986,25.479,0.16199999999998482,False,0.16199999999998482,0.14999999999999147
1987,25.353,-0.755999999999986,False,-0.755999999999986,0.12300000000000111
1988,25.629,1.6559999999999988,False,1.6559999999999988,0.12300000000000111
1989,25.602,-0.16200000000000614,False,-0.16200000000000614,0.08100000000000307
1990,25.543,-0.3540000000000063,False,-0.3540000000000063,0.023999999999997357
1991,25.77,1.3620000000000019,False,1.3620000000000019,0.08100000000000307
1992,25.765,-0.02999999999999403,False,-0.02999999999999403,0.023999999999997357
1993,25.704,-0.36599999999999966,False,-0.36599999999999966,0.018000000000000682
1994,25.855,0.9059999999999988,False,0.9059999999999988,0.018000000000000682
1995,25.911,0.3360000000000056,False,0.3360000000000056,0.018000000000000682
1996,25.688,-1.3380000000000152,False,-1.3380000000000152,0.018000000000000682
1997,25.687,-0.0059999999999860165,False,-0.0059999999999860165,0.03000000000000469
1998,25.587,-0.6000000000000085,False,-0.6000000000000085,-0.017999999999990024
1999,25.759,1.0320000000000036,False,1.0320000000000036,-0.017999999999990024
2000,25.823,0.38400000000000034,False,0.38400000000000034,-0.017999999999990024
2001,25.722,-0.6059999999999945,False,-0.6059999999999945,-0.017999999999990024
2002,25.821,0.5940000000000012,False,0.5940000000000012,-0.017999999999990024
2003,26.009,1.127999999999993,False,1.127999999999993,0.03000000000000469
2004,25.988,-0.12600000000000477,False,-0.12600000000000477,0.03000000000000469
2005,25.903,-0.5100000000000051,False,-0.5100000000000051,-0.017999999999990024
2006,26.125,1.3320000000000078,False,1.3320000000000078,0.03000000000000469
2007,25.882,-1.4579999999999913,False,-1.4579999999999913,-0.017999999999990024
2008,26.091,1.2539999999999978,False,1.2539999999999978,0.03000000000000469
2009,26.045,-0.27599999999999625,False,-0.27599999999999625,-0.017999999999990024
2010,26.084,0.23399999999998755,False,0.23399999999998755,-0.017999999999990024
2011,26.12,0.21600000000000819,False,0.21600000000000819,0.04500000000001236
2012,26.245,0.75,False,0.75,0.04500000000001236
2013,26.216,-0.1739999999999995,False,-0.1739999999999995,0.04500000000001236
2014,26.289,0.4380000000000024,False,0.4380000000000024,0.12899999999999778
2015,26.092,-1.1820000000000164,False,-1.1820000000000164,0.0779999999999994
2016,26.185,0.5579999999999998,False,0.5579999999999998,0.1889999999999965
2017,26.144,-0.24600000000000222,False,-0.24600000000000222,0.0779999999999994
2018,26.128,-0.09599999999998943,False,-0.09599999999998943,-0.017999999999990024
2019,26.381,1.5180000000000007,False,1.5180000000000007,0.0779999999999994
2020,26.117,-1.583999999999996,False,-1.583999999999996,-0.017999999999990024
2021,26.283,0.9960000000000022,False,0.9960000000000022,0.0779999999999994
2022,26.302,0.11399999999999011,False,0.11399999999999011,0.054000000000002046
2023,26.36,0.347999999999999,False,0.347999999999999,0.16499999999999915
2024,26.288,-0.43199999999999505,False,-0.43199999999999505,0.054000000000002046
2025,26.345,0.34199999999999164,False,0.34199999999999164,0.16499999999999915
2026,26.632,1.7220000000000155,False,1.7220000000000155,0.22499999999999787
2027,26.452,-1.0799999999999983,False,-1.0799999999999983,0.16499999999999915
2028,26.408,-0.2640000000000029,False,-0.2640000000000029,0.16499999999999915
2029,26.546,0.8279999999999887,False,0.8279999999999887,0.22499999999999787
2030,26.552,0.036000000000001364,False,0.036000000000001364,0.16499999999999915
2031,26.761,1.2539999999999978,False,1.2539999999999978,0.16499999999999915
2032,26.57,-1.1459999999999937,False,-1.1459999999999937,0.16499999999999915
2033,26.679,0.6539999999999893,False,0.6539999999999893,0.22499999999999787
2034,26.543,-0.8159999999999954,False,-0.8159999999999954,0.22499999999999787
2035,26.609,0.396000000000015,False,0.396000000000015,0.22499999999999787
2036,26.632,0.13799999999999812,False,0.13799999999999812,0.17700000000000315
2037,26.555,-0.4620000000000104,False,-0.4620000000000104,0.17700000000000315
2038,26.736,1.0860000000000056,False,1.0860000000000056,0.17700000000000315
2039,26.776,0.23999999999999488,False,0.23999999999999488,0.17700000000000315
2040,26.794,0.10800000000000409,False,0.10800000000000409,0.17700000000000315
2041,26.637,-0.9420000000000002,False,-0.9420000000000002,0.17700000000000315
2042,26.728,0.5460000000000065,False,0.5460000000000065,0.17700000000000315
2043,26.796,0.40799999999998704,False,0.40799999999998704,0.22499999999999787
2044,26.745,-0.3059999999999903,False,-0.3059999999999903,0.17700000000000315
2045,26.684,-0.36599999999999966,False,-0.36599999999999966,0.17700000000000315
2046,26.999,1.8899999999999864,False,1.8899999999999864,0.17700000000000315
2047,27.079,0.4800000000000111,False,0.4800000000000111,0.1889999999999965
2048,27.081,0.01199999999999335,False,0.01199999999999335,0.12599999999999412
2049,27.024,-0.34199999999999164,False,-0.34199999999999164,0.12599999999999412
2050,26.979,-0.27000000000001023,False,-0.27000000000001023,0.1109999999999971
2051,27.28,1.8060000000000116,False,1.8060000000000116,0.12599999999999412
2052,27.198,-0.49200000000000443,False,-0.49200000000000443,0.1109999999999971
2053,27.028,-1.0200000000000102,False,-1.0200000000000102,0.1109999999999971
2054,31.093,24.390000000000008,True,0.10800000000000409,0.1109999999999971
2055,27.169,-23.543999999999997,True,0.10800000000000409,0.10800000000000409
2056,27.314,0.8699999999999974,False,0.8699999999999974,0.1109999999999971
2057,27.359,0.27000000000001023,False,0.27000000000001023,0.1109999999999971
2058,27.169,-1.1400000000000077,False,-1.1400000000000077,0.10800000000000409
2059,27.235,0.3959999999999937,False,0.3959999999999937,0.10800000000000409
2060,27.295,0.36000000000001364,False,0.36000000000001364,0.12300000000000111
2061,27.301,0.03599999999998005,False,0.03599999999998005,0.10800000000000409
2062,27.205,-0.5760000000000005,False,-0.5760000000000005,0.10800000000000409
2063,27.344,0.8340000000000174,False,0.8340000000000174,0.10800000000000409
2064,27.323,-0.12600000000000477,False,-0.12600000000000477,0.10800000000000409
2065,27.358,0.21000000000000085,False,0.21000000000000085,0.10800000000000409
2066,27.246,-0.6720000000000113,False,-0.6720000000000113,0.10800000000000409
2067,27.407,0.9660000000000082,False,0.9660000000000082,0.10800000000000409
2068,27.668,1.5659999999999954,False,1.5659999999999954,0.12300000000000111
2069,27.521,-0.8819999999999908,False,-0.8819999999999908,0.10800000000000409
2070,27.468,-0.31800000000000495,False,-0.31800000000000495,0.10800000000000409
2071,27.582,0.6840000000000046,False,0.6840000000000046,0.10800000000000409
2072,24.604,-17.86800000000001,True,0.21000000000000085,0.10800000000000409
2073,27.49,17.315999999999995,True,0.21000000000000085,0.15900000000000247
2074,27.749,1.554000000000002,False,1.554000000000002,0.15900000000000247
2075,27.492,-1.5419999999999874,False,-1.5419999999999874,0.10800000000000409
2076,27.585,0.5579999999999998,False,0.5579999999999998,0.15900000000000247
2077,27.608,0.13799999999999812,False,0.13799999999999812,0.1739999999999995
2078,27.812,1.2240000000000038,False,1.2240000000000038,0.1739999999999995
2079,27.599,-1.2780000000000058,False,-1.2780000000000058,0.12300000000000111
2080,27.819,1.3199999999999932,False,1.3199999999999932,0.1739999999999995
2081,27.719,-0.5999999999999872,False,-0.5999999999999872,0.1739999999999995
2082,27.762,0.25799999999999557,False,0.25799999999999557,0.1739999999999995
2083,27.893,0.7860000000000014,False,0.7860000000000014,0.1739999999999995
2084,27.84,-0.31800000000000495,False,-0.31800000000000495,0.1739999999999995
2085,27.946,0.6360000000000099,False,0.6360000000000099,0.21000000000000085
2086,27.94,-0.036000000000001364,False,-0.036000000000001364,0.21000000000000085
2087,28.113,1.0379999999999896,False,1.0379999999999896,0.21000000000000085
2088,27.982,-0.7860000000000014,False,-0.7860000000000014,0.21000000000000085
2089,27.906,-0.45600000000000307,False,-0.45600000000000307,0.21000000000000085
2090,27.914,0.04800000000001603,False,0.04800000000001603,0.21000000000000085
2091,30.955,18.24599999999998,True,0.25799999999999557,0.21000000000000085
2092,28.004,-17.70599999999998,True,0.25799999999999557,0.21000000000000085
2093,28.061,0.34199999999999164,False,0.34199999999999164,0.21000000000000085
2094,28.142,0.4859999999999971,False,0.4859999999999971,0.2339999999999982
2095,28.004,-0.8279999999999887,False,-0.8279999999999887,0.21000000000000085
2096,27.977,-0.16200000000000614,False,-0.16200000000000614,0.21000000000000085
2097,28.14,0.9780000000000015,False,0.9780000000000015,0.21000000000000085
2098,28.063,-0.4620000000000104,False,-0.4620000000000104,0.21000000000000085
2099,28.275,1.2719999999999985,False,1.2719999999999985,0.21000000000000085
2100,27.902,-2.2379999999999853,False,-2.2379999999999853,0.21000000000000085
2101,28.127,1.3499999999999872,False,1.3499999999999872,0.2339999999999982
2102,28.221,0.5640000000000072,False,0.5640000000000072,0.25799999999999557
2103,28.151,-0.4200000000000017,False,-0.4200000000000017,0.2339999999999982
2104,28.384,1.3980000000000032,False,1.3980000000000032,0.2339999999999982
2105,28.293,-0.5460000000000065,False,-0.5460000000000065,0.2339999999999982
2106,28.224,-0.4139999999999944,False,-0.4139999999999944,0.2339999999999982
2107,28.33,0.6359999999999886,False,0.6359999999999886,0.2339999999999982
2108,28.169,-0.9659999999999869,False,-0.9659999999999869,0.2339999999999982
2109,28.396,1.3620000000000019,False,1.3620000000000019,0.25799999999999557
2110,28.507,0.6660000000000039,False,0.6660000000000039,0.25799999999999557
2111,28.383,-0.744000000000014,False,-0.744000000000014,0.25799999999999557
2112,28.421,0.22800000000000153,False,0.22800000000000153,0.24299999999999855
2113,28.336,-0.5100000000000051,False,-0.5100000000000051,0.24299999999999855
2114,28.404,0.40800000000000836,False,0.40800000000000836,0.24299999999999855
2115,28.595,1.1459999999999937,False,1.1459999999999937,0.25799999999999557
2116,28.489,-0.6359999999999886,False,-0.6359999999999886,0.24299999999999855
2117,28.734,1.470000000000006,False,1.470000000000006,0.25799999999999557
2118,28.59,-0.8640000000000114,False,-0.8640000000000114,0.24299999999999855
2119,28.443,-0.8819999999999908,False,-0.8819999999999908,0.13800000000000878
2120,28.819,2.255999999999986,False,2.255999999999986,0.24299999999999855
2121,28.448,-2.225999999999992,False,-2.225999999999992,0.13800000000000878
2122,28.567,0.7139999999999986,False,0.7139999999999986,0.24299999999999855
2123,28.648,0.4859999999999971,False,0.4859999999999971,0.24299999999999855
2124,28.688,0.23999999999999488,False,0.23999999999999488,0.24899999999999523
2125,28.617,-0.4259999999999877,False,-0.4259999999999877,0.24899999999999523
2126,28.696,0.47400000000000375,False,0.47400000000000375,0.25799999999999557
2127,28.218,-2.868000000000009,False,-2.868000000000009,0.24899999999999523
2128,28.872,3.9239999999999995,False,3.9239999999999995,0.29099999999999326
2129,28.932,0.3599999999999923,False,0.3599999999999923,0.2999999999999936
2130,28.68,-1.5119999999999933,False,-1.5119999999999933,0.2339999999999982
2131,28.811,0.7860000000000014,False,0.7860000000000014,0.2999999999999936
2132,28.855,0.2640000000000029,False,0.2640000000000029,0.3119999999999976
2133,28.644,-1.2660000000000124,False,-1.2660000000000124,0.2519999999999989
2134,28.81,0.9960000000000022,False,0.9960000000000022,0.3119999999999976
2135,28.917,0.6420000000000172,False,0.6420000000000172,0.3119999999999976
2136,28.876,-0.24600000000000222,False,-0.24600000000000222,0.3119999999999976
2137,28.847,-0.1739999999999995,False,-0.1739999999999995,0.2519999999999989
2138,28.985,0.8279999999999887,False,0.8279999999999887,0.2519999999999989
2139,29.1,0.6900000000000119,False,0.6900000000000119,0.3119999999999976
2140,29.017,-0.49800000000001177,False,-0.49800000000001177,0.2519999999999989
2141,28.806,-1.2659999999999911,False,-1.2659999999999911,0.2519999999999989
2142,29.174,2.2079999999999913,False,2.2079999999999913,0.3119999999999976
2143,28.947,-1.3620000000000019,False,-1.3620000000000019,0.2519999999999989
2144,28.983,0.21600000000000819,False,0.21600000000000819,0.2519999999999989
2145,29.144,0.9659999999999869,False,0.9659999999999869,0.2519999999999989
2146,29.168,0.14400000000000546,False,0.14400000000000546,0.2339999999999982
2147,29.098,-0.4200000000000017,False,-0.4200000000000017,0.2339999999999982
2148,29.265,1.0020000000000095,False,1.0020000000000095,0.2519999999999989
2149,29.211,-0.3240000000000123,False,-0.3240000000000123,0.2519999999999989
2150,29.084,-0.7619999999999933,False,-0.7619999999999933,0.22800000000000153
2151,29.165,0.4859999999999971,False,0.4859999999999971,0.22800000000000153
2152,29.254,0.5340000000000131,False,0.5340000000000131,0.2519999999999989
2153,26.345,-17.454000000000015,True,0.21600000000000819,0.22800000000000153
2154,29.278,17.598,True,0.21600000000000819,0.22800000000000153
2155,29.185,-0.5579999999999998,False,-0.5579999999999998,0.22800000000000153
2156,29.315,0.7800000000000153,False,0.7800000000000153,0.22800000000000153
2157,29.479,0.9839999999999876,False,0.9839999999999876,0.2519999999999989
2158,29.453,-0.1559999999999988,False,-0.1559999999999988,0.22800000000000153
2159,29.564,0.6660000000000039,False,0.6660000000000039,0.22800000000000153
